start,end,text
6586.5199999999995,6587.5199999999995," Where's the, where's the, where's the, where's the, where's the, where's the, where's the, where's the,"
6587.52,6588.52, where's servers?
6588.52,6589.88," I'm like, you're gonna ask Michael."
6589.88,6592.72," Yeah, let's ask the PR law to dedicate some servers."
6592.72,6594.52," We're not like, we're not, we're not, we're not like, we're not, we're not like,"
6594.52,6595.52," yeah, that's his call."
6595.52,6596.52, No question about it.
6596.52,6597.52, We're not waiting.
6597.52,6598.52, No hold on a second.
6598.52,6599.52," I mean, Mark for you here."
6599.52,6600.52, As he had a couple of drinks.
6600.52,6601.52," Who, Michael?"
6601.52,6602.52, Yeah.
6602.52,6603.52, Yeah.
6603.52,6604.52, He's been invited.
6604.52,6605.52, Where the servers come out.
6605.52,6606.52, You know what I'm talking about.
6606.52,6609.52," There you know what, there's a big great example of how to demonstrate"
6609.52,6611.52," Microsoft's, you server architecture."
6611.52,6613.52, Microsoft is going to roll out news over architecture.
6613.52,6616.52," Unfortunately for the masses, it wouldn't be with Shadow."
6616.52,6617.52, It's all I'm saying.
6617.52,6620.52, It's probably going to have to happen for underal tournament three.
6620.52,6622.52, How are you going to be able to pull that shit?
6622.52,6623.52, All I'm saying is that a hit.
6623.52,6628.52, All I'm saying is if Microsoft is going to roll out dedicated servers for their online
6628.52,6630.52," multiplayer games, it will not be with a title."
6630.52,6632.52, Hello three dedicated servers confirmed.
6632.52,6635.52," I was just saying, again, they shut."
6635.52,6636.52, This is a hell of a shell.
6636.52,6637.52, You got a power feeling.
6637.52,6639.52," Speaking of things, I think we should get the reader questions."
6639.52,6640.52, All right.
6640.52,6641.52, So this is real important.
6641.52,6644.52," Like I, and I'll be quite, I promise I'll be quite for no, no, no, no quiet."
6645.52,6651.52," But Shane, like, I mean, one thing I do, I see the, I don't listen to show so much, but I see like all the messageboard or whatever."
6651.52,6657.52," But it's like that there's a lot of fightin over cables and deals and values, but I just want to say Shane for a dude"
6657.52,6663.52, who's got everything you can ever want and doesn't have to make either or choices who it's always about you get all you want.
6663.52,6670.52," You care so much for the dude who's got to go pawn his ring to get himself a, get himself one single console."
6670.52,6673.52, I don't really care for that guy.
6673.52,6675.52, I want you to make the right decision man.
6675.52,6677.52," I know you're taking, I know you're giving blood today."
6677.52,6679.52, I spent a lot of you going down to ebg.
6679.52,6680.52, I spent a bit of people.
6680.52,6682.52, So I spent five years with an ebi.
6682.52,6683.52, I've met average Joe a lot.
6683.52,6684.52," I know, I know what he thinks."
6684.52,6687.52, I know the guy that we're talking about the guy that returned final fancy because he couldn't read.
6687.52,6688.52, I met off of you screen.
6688.52,6691.52," Yeah, the dude returned from RSS seven because he didn't know you had to read the blade of the game."
6691.52,6693.52, It's just like why the fuck did I pay to come on?
6693.52,6694.52," No, this is awesome."
6694.52,6695.52, Okay.
6695.52,6699.52," So one question that I do want to get to from the readers and the, the question that we talked about a little bit."
6699.52,6700.52, I talked about a little bit earlier.
6700.52,6701.52, Wait did he answer the art thing?
6701.52,6702.52, Yes.
6702.52,6703.52," Yeah, we're really, we're done with it."
6703.52,6705.52," Yeah, I don't know what you're talking about."
6705.52,6708.52," I think answer, answer was they don't actually have a concept artist and find."
6708.52,6709.52," No, that's it."
6709.52,6710.52, Answer that actually.
6710.52,6713.52," Yeah, no, it's like completely blind."
6713.52,6718.52," The answer was actually going to, if you listened when he was talking, which I know is a problem for you sometimes."
6718.52,6719.52, It definitely.
6719.52,6726.52," That they were, they, he's an example of $250 a pop front piece of art and they picked a piece of art that they liked the most and that's a piece of art they ended up rendering and rolling."
6726.52,6727.52, And then does.
6727.52,6728.52," Yeah, yeah, $250."
6728.52,6729.52, That's what he did for the entire.
6729.52,6733.52," And then I'd like to say, you don't want to put too many physical objects in the way they can repeat."
6733.52,6735.52," No, that's completely true."
6735.52,6736.52, That was a valid argument.
6736.52,6737.52, It is.
6737.52,6738.52, Okay.
6738.52,6739.52, It is.
6739.52,6740.52, But also I think that looks great.
6740.52,6746.52," Next, Boston College fan asked a question that is actually, I remember this, I think it was on Discovery Channel."
6746.52,6747.52, A whole special about it.
6747.52,6752.52, Can you ask him to tell the story behind the crimson skies development hiatus?
6752.52,6753.52, Sort of.
6753.52,6754.52, What development hiatus?
6754.52,6756.52, I remember that Discovery Channel special with odd world stranger.
6756.52,6757.52, Yeah.
6757.52,6758.52, That was a good one.
6758.52,6759.52, Is that sort of my dimension?
6759.52,6763.52," No, there was a, there was a special way back and I sure, years ago."
6763.52,6769.52," I was a, but there was a special about how crimson skies went through like sort of two phases of development."
6769.52,6772.52, The first phase produced a game that was ultimately not up to Microsoft's.
6772.52,6774.52," They reset the, you went to the project."
6774.52,6775.52," Yeah, and in the project."
6775.52,6776.52, Absolutely.
6776.52,6778.52," Like, I would like to talk a bit a little bit like this."
6778.52,6779.52, That's not a hiatus.
6779.52,6780.52, That's hard work.
6780.52,6781.52," It's a big, no way to make it."
6781.52,6782.52, It wasn't a hiatus.
6782.52,6784.52," I mean, he was you being told that you suck."
6784.52,6785.52," No, not true at all."
6785.52,6786.52," Well, no, not true at all."
6786.52,6788.52," But like, that's the thing like, let's talk about that really quickly."
6788.52,6792.52, You just sort of monologue about it because this is something that this particular user wanted to know.
6792.52,6794.52, And I think that it's pretty interesting.
6794.52,6795.52, I agree.
6795.52,6796.52, It's interesting.
6796.52,6798.52, And I'm happy to talk about it.
6798.52,6799.52, Right.
6799.52,6800.52, I'm happy to talk about it.
6800.52,6801.52, I'll tell you.
6801.52,6802.52, V-truth.
6802.52,6803.52, Good.
